X105_B	X10_B	X128_B	X12_B	X130_B	X133_B	X137_B	X150_B	X157_B	X172_B	X180_B	X181_B	X184_B	X201_B	X229_B	X238_B	X240_B	X256_B	X258_B	X263_B	X265_B	X268_B	X26_B	X272_B	X274_B	X275_B	X276_B	X281_B	X282_B	X332_B	X335_B	X338_B	X341_B	X343_B	X350_B	X367_B	X377_B	X383_B	X385_B	X397_B	X39_B	X42_B	X45_B	X51_B	X521_B	X526_B	X527_B	X536_B	X544_B	X549_B	X560_B	X565_B	X567_B	X572_B	X582_B	X585_B	X587_B	X589_B	X590_B	X591_B	X599_B	X608_B	X615_B	X624_B	X633_B	X637_B	X78_B	X87_B	X105_4M	X10_4M	X128_4M	X12_4M	X130_4M	X133_4M	X137_4M	X150_4M	X157_4M	X172_4M	X180_4M	X181_4M	X184_4M	X201_4M	X229_4M	X238_4M	X240_4M	X256_4M	X258_4M	X263_4M	X265_4M	X268_4M	X26_4M	X272_4M	X274_4M	X275_4M	X276_4M	X281_4M	X282_4M	X332_4M	X335_4M	X338_4M	X341_4M	X343_4M	X350_4M	X367_4M	X377_4M	X383_4M	X385_4M	X397_4M	X39_4M	X42_4M	X45_4M	X51_4M	X521_4M	X526_4M	X527_4M	X536_4M	X544_4M	X549_4M	X560_4M	X565_4M	X567_4M	X572_4M	X582_4M	X585_4M	X587_4M	X589_4M	X590_4M	X591_4M	X599_4M	X608_4M	X615_4M	X624_4M	X633_4M	X637_4M	X78_4M	X87_4M	X105_12M	X10_12M	X128_12M	X12_12M	X130_12M	X133_12M	X137_12M	X150_12M	X157_12M	X172_12M	X180_12M	X181_12M	X184_12M	X201_12M	X229_12M	X238_12M	X240_12M	X256_12M	X258_12M	X263_12M	X265_12M	X268_12M	X26_12M	X272_12M	X274_12M	X275_12M	X276_12M	X281_12M	X282_12M	X332_12M	X335_12M	X338_12M	X341_12M	X343_12M	X350_12M	X367_12M	X377_12M	X383_12M	X385_12M	X397_12M	X39_12M	X42_12M	X45_12M	X51_12M	X521_12M	X526_12M	X527_12M	X536_12M	X544_12M	X549_12M	X560_12M	X565_12M	X567_12M	X572_12M	X582_12M	X585_12M	X587_12M	X589_12M	X590_12M	X591_12M	X599_12M	X608_12M	X615_12M	X624_12M	X633_12M	X637_12M	X78_12M	X87_12M	X105_M	X10_M	X128_M	X12_M	X130_M	X133_M	X137_M	X150_M	X157_M	X172_M	X180_M	X181_M	X184_M	X201_M	X229_M	X238_M	X240_M	X256_M	X258_M	X263_M	X265_M	X268_M	X26_M	X272_M	X274_M	X275_M	X276_M	X281_M	X282_M	X332_M	X335_M	X338_M	X341_M	X343_M	X350_M	X367_M	X377_M	X383_M	X385_M	X397_M	X39_M	X42_M	X45_M	X51_M	X521_M	X526_M	X527_M	X536_M	X544_M	X549_M	X560_M	X565_M	X567_M	X572_M	X582_M	X585_M	X587_M	X589_M	X590_M	X591_M	X599_M	X608_M	X615_M	X624_M	X633_M	X637_M	X78_M	X87_M
MN00050	0	0	0.000202239480585741	0	0	0	0	0	0	0	0	0	0.000110128949465538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156086821577065	0	7.89128949803841e-05	4.58353730819761e-05	0	0	0	0	0	0.000137800002152659	0	0	3.32103680251865e-05	0	0	0	0	0	0	0	0	0	0	0	4.20554439027231e-05	0	0	0	2.58547039316979e-05	0	8.07280509142013e-05	0	0.000857551366158859	0	0.000278663419788768	9.86660896660218e-05	0.000433916981380241	0	0.000611042258241675	0	7.42993701915302e-05	5.25151966076962e-05	0.000385656615313475	0.00084773902920188	0.00226912665982093	0.0326883079180562	0	4.07094989493872e-05	0	0	0.00744165701080363	0.000729237325637453	0	0	0	0.026532243121258	0	0.000214594699823105	0.0691649372475975	0	0	0.00820013364106313	3.71073544193789e-05	0.000604161000840148	0	0	0	0	0.00987309396109801	2.4942596666519e-05	0	0	0	0.000790978936893268	3.86144463913233e-05	0	0	0.0032255410953938	0	0.000277650054150143	0	0	0.0227309917595708	0.000464686015972527	1.89676111403136e-05	0.000467357809396075	0.000874108763348303	0	0	0	0.000990292226527062	0	0	0	0	0	0	1.02280997992634e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000124465370279478	0	0	0	0	2.09524315252062e-05	0	0	0	0	3.03190273882021e-05	0	0.000124516092379383	0	0	0	0	0	0	0	8.89479063482032e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.84512076594774e-06	0	0	0	0	0	0	0	0	0	0	1.68612448369219e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.83053383001786e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000796550565351522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110069152698388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000245240323101627	0	0	0	0	0	0	3.26683990912706e-05	5.68243393483248e-05	2.50374806155678e-05	0	0	2.24484788250785e-05	2.48203007181126e-05	2.07167333693405e-05	4.66088727672312e-05	0	2.72152770054061e-05	0.000113981682583222	8.09585268513081e-05	1.66846987444478e-05	0	0	0	3.31858235333068e-05	0.000197946663951967	0	4.76023337369687e-05	4.66922792951617e-05	6.25928343621336e-05	0	0	4.35012282748514e-05	2.79148265498791e-05	0	0	0	2.87741322974178e-05	0	0	0	0	0	0	0	4.27992870016323e-05	3.26763015907296e-05	0	1.61153259397657e-05	2.89523764147413e-05	0	0	1.46003219631564e-05	6.50370229234701e-05	0	0	0	0	0	0	0.000206678282512777	0.000130362323004247	2.43292013876692e-05	0.000269975844149441	0	9.75922642729967e-06	2.38236073696322e-05	0	0.0165750411281102	1.93813084626852e-05	0	0	3.76269111528148e-05	5.59878265773257e-05	0.000849034304640189	0.00266991662341658	0.000474216032132197	0.000511340350926463	0.000113950643100528	0.000738529457568425	0.000733739685763562	0.00193501283582272	0.000983047325303585	0.000878133830115764	0.00126148538226903	0.00140636203314751	0.000592158476743251	0.00314574486655356	0.00081485500466507	0.00176162558928347	9.81870717818567e-05	2.13537199594984e-05	0.00595739563968332	0.00271973622937092	0.000926097671381895	0.000628698568588487	0.000761386319881516	0.000986955257982879	0.000347159851926598	0.000500643401759476	0.00210027530324194	0.00104314372037778	0.00219342607037303	0.000289003279124968	0.000851392875348706	0.000487654540368444	0.00169558239043556	0.00139762566264309	0.000286508947276203	0.000985863408351926	0.000227538617687634	0.000599875866538853	0.00105946380800229	0.00758940361130056	0.000399170508463272	5.86290701120997e-05	0.00221620091342474	0.00234938152582363	0.000899131254031652	0.00168507312805664	6.77409598761802e-05	0.0007991953336017	0.000638429893941592	0.00212147750364577	0.000283009901809238	0.000194558380064779	0.00022873094484129	0.000803126754225568	0.00134498408447163	0.000416368119161017	0.00264245038766679	0.00154071625706208	0.00076316388827282	0.00376095054473994	0.000637842689827982	8.88258174408003e-05	0.00214338833164033	0.000866712583592156	0.000909010084045628	0.000433628738991411	0.00141018375967336	0.00139164330356027
MN00052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00622961791699287	0	0	0	0	2.17036260325474e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179499535631077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00477638584145062	0.00397688084401498	0	0	0.00311137710446238	0	0	0	0	0	0	0	0	0	0	0	0	0.00711806566334703	0.00478406707320326	0	0.00883904405609986	0.00057160081084721	0	0	0	0	0	0	0	0	0	0.00165972411296102	0	0	0	0	0	0	0	0.000203111250596893	0	0	0	0	0	0.00159142071066943	0.003154174235555	0	0	0	0	0	0	0	0.0139142596190564	0	0	0	0	0	0	0.00169678158206465	0	0	0	0.00159900017931977	0	0.00239651738410037	0.00596090822783239	0.00144486560395928	0.00813801678048141	0.00115789692655676	0.00450406674614354	0.00142230992742113	0.000355030201622321	0.00215637264890386	0.00260737970492724	0.00650490796351334	0.000471787569454931	0.00422063149920454	0.000467748362179044	0.00118302577550757	0.000354046873329586	0.000101860099366011	0.00363833380063638	0.00186578356113719	0.00154918723424626	0.00273535353181874	0.000859059151506207	0.00107336897799141	0.00137630997098004	0.0034304989624875	0.000496945760060283	0.00168226394241352	0.00534969259601026	0.00296925539529607	0.000537914222945961	0.00307759865418972	0.0016010207403927	8.96698093239144e-05	0.00236596022603189	0.00183693367425419	0.000321521906819185	0	0.00138941087156989	6.64324334825145e-05	0.00121409251724163	0.00136012191830172	0.000637300789733217	0.00316656766141593	0.000525011396472819	6.86534248422359e-05	0.00113645517523449	0.00121557738991044	0.00441165481415845	0.00102431799422291	0.00124950650511269	0.00123789912215147	0.00193386802455886	0.00283486283201569	0.000921051705700598	0.00367134328120572	0.00102281296344891	0.00113639818722007	0.00213166874486291	0.00362394708924348	0.0023456144937693	0.00286808367004114	0	0.00151416927989373	0.00152218027529551	0.00279495551419279	0.00161337456568113	0	0.000872096526096642
MN00053	0	0	0.156237111613312	0	0	0	0	0	0	0	0	2.50944790588741e-05	0.0256290529086837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000354740602871499	0	0	0	0	0	0.00012891579331175	0	0	0	0.000102262040991126	0	0	0	0	0	0	0	0	0.000359245761538988	0	0.22953982444138	0	0	0	0	0	0	0	0	0	0	0.000422641509379399	0	0	0.00028428558832187	0	0	0.000228985276899088	0	0.000453310546945701	0	0.00427510540712861	0.00161854910920914	0	0	0.103823512261166	0.00767391246452993	0.000310071930456275	0	0	0	0	0	0	0.000310208044017911	0	0	0.0678649254376908	0	0	0	4.8594578325037e-05	6.91426457586628e-05	0	3.1898780905721e-05	0	0	0.00418125563416542	0	0	0	0	0.0592001166926962	0	0	0	0.00259872968602161	0	0.00109718237600716	0.000915601258388038	0	0	0.000992376188023831	0.0416084618470466	0.0210346780318458	0	0.000277832116583947	0	0.0147202537633379	0	0	0	0	0.00714640104498319	0.00477356064410484	0	0.00016691549213957	0.000492321657055583	0	0	0	0	0	0.00816437780272202	0.0022350522890116	0.00215666858613316	0.00391157848724243	0.0114028226080456	0.00383993521545486	0.00263710689559404	0.0015128733777562	0	0.00103555881309801	0.00247457818516097	0.000901654415026959	0.000563887649653973	0.00132270520015415	0.00598944513767171	0.00297821769696291	0.0084638392405517	0.00341775996038667	0.00211365782336293	0.00246681821813463	0.0101225661223018	0.00262326058874872	0.00408560524787824	0.00150543012593147	0.00441577407336481	0.000693319454216515	0.00176711189303791	0.00721603410122231	0.0225382471083021	0.000788407234370532	0	0.00182496481346014	0.00216789273906909	0.00852529132607092	0.00361413245187464	0.000390109412578713	0.00574964615832887	0.00212926063254508	0.00149197185759962	0	0.000922776651324328	0.0317820432256299	0.00208697832791489	0.00505803632022479	0.00259274584427455	0.0247446310992763	0.000935206327764263	0.00165992915926412	0.00300347735028217	0.00156843848582106	0.00153433425195094	0.000423676607904834	0.0058975340504569	9.12412577009089e-05	0.00641056928214747	0.00147877625361664	0.0023587158225372	0.000573433846743047	0.0118255009636869	0.00119293267897232	0.000255632912153528	0.0221112102461482	0.00136614688796851	0.0188042847347426	0.00555428864795396	0.000697288709586182	0.00483517060118937	0.00876245981580635	0.000492384842277808	0.00155001276108365	0.00125902005814394	0.00191905790666813	0.00242466963332704	0.00469508106532617	0.00423222723551005	0.00203391995197574	0.000545843198982655	0.00114387380683777	0.00158944812221753	0.00572982310996302	0.000549395150665905	0.00368182884298543	0.00314280149969981	0.000944622909718497	0.00433849916023683	0.0171313408390643	0.00212108802901315	0.00132384098005573	0.000954294125529019	0.00198882057935839	0.00192849049009598	0.00180556529814315	0.000620172857740421	0.00141615243789108	0.000674597239815677	0.0020811625734059	0.00499752110513938	0.00423072248753597	0.00171644233738253	0.000425677846089128	0.00313021622573102	0.0013856019834572	0.00464733456425551	0.00083024867059152	0.0141552268743319	0.00122320125205321	0.000957562667081087	0.000855444547573921	0.00084089402698276	0.00311746423879199	0.000356542229482928	0.000175557442224224	0.000659018038056466	0.000507518856181227	0.0031583494793898	0.000615006908475947	0.000988796364841501	0.00201004227388708	0.000572655973682841	0.00108437581511836	0.00220432396443226	0.00475095744603793	0.00272423654826658	0.00101745303336115	0.00170166522188154	0.00105427053250577	0.00125081406142321	0.000636310914258125	0.00118199961092818	0.000741893518873681	0.00301647623992809	0.00131714521579789	0.000930138959274229	0.000365450781051228	0.0018928430563531	0.00114308283424735
MN00054	0	7.05114496211666e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000425032781356905	0	0	0	0	3.67231217650164e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.62317329011936e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00587673954604463	0.000171439116376946	0	0	0	0	0	0	6.35234263583981e-05	0	0.0113319687353424	0.00060284410544306	0	0	0	0	3.38396720476937e-05	0	0.0136743346185823	5.26079602003074e-05	0.000154518103789102	0.00259024777013271	0	0.000112162000487453	0	0.0165913565959629	7.07238771164305e-05	0	0	0	0.000407948741097098	0	0	0.000204610601728323	0	0	0	0	0	0.000249078597721869	0.000384442802092812	0	0	0	0	0	0	0	0.000214451737923643	0	0	0	0	0	0.000105471349251431	3.81145687125971e-05	0.000447346559112948	0	0	0	0	0.000263090191948249	0	0	0	0	0	0.00025795386145839	0.00363029652734095	0.00123413225966214	5.15346651437476e-05	2.84146858760049e-05	0.00478946935829212	0.000278682021715308	0.000222637037945002	0.000232000167671995	0.000439743737877489	0.0126387233737612	0.000822043420247939	0.000151821033871664	0.00441800514520055	0.000219375078014032	0.000373109412515105	0	0.000180399603668845	0.00248694132879624	0.0271349669499864	0.00483302462357367	0.00305503980507945	0.000263759395050498	0.00471263839151331	7.92877411059269e-05	0.000254257970167619	0.000884657607552336	0.000383914111371944	0.00894797488858514	0.000114740624014754	0.00194301703699219	0.000298697324250067	0.000282513776864631	0.00885488606609028	0.000336167633265105	0.000215965207497773	0.00015531646051829	0.000454284867432118	0.000239780755049383	0.00119694441284506	0.00244320494889665	1.36562333072816e-05	0.0102799701645822	0.00639918849100202	0.00301181659352913	2.15863883223592e-05	0.000533569311369487	6.52896197745234e-05	0.0018726198539147	0.000352880239490115	9.85723683342699e-05	0.00036343478837112	0	0.000269661717373732	0.000455341875167796	0.000552946148497665	0.011430385521801	0.00127500124715784	0.0014541527198405	0.000264665127997417	0.000821985598372133	0.00024895083425791	0.000424840594347839	0.000246907913114156	0.000681294262899205	0.000330821992214887	0.000136902178492955	0.00252075787239233
MN00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012497429728776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00558944972927464	0	0	0	0	0	0	0	0	0.0117303358232999	0	0	0	0	0	0.00137355316717689	0	0	0	0.00516073336619855	0.0144012819049668	0	0.00498055587551883	0	0	0	0	0	0	0	0	0	0.0122019719015122	0	0	0	5.5263138409151e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00527094904445419	0	0.00168654072658526	0	0	0	0	0	0	0	0	0	0	0	1.60595413355675e-05	0	0	0	0.00965700088845911	0	0	0.00463194589583516	0	0	0.000414707909529053	0	0	0	0	0	0	0	0	0.0294780447360312	0	0	0	0	0	0.0110482097137363	0.00856178324847524	0	0	0	0.0109030759206768	0	0	0.00386680198379223	0	0	0	0.00224021349470194	0	0.00541109678642009	0	0	0	0	0	0	0	0	0	0	0.009902315838529	0	0	0	0	0.0015355689476711	0	0	0	0.00245391330376146	0	0	0	0.0277523242984504	0	0	9.32215754592247e-05
MN00056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193181701090598	0	0	0	0	0	0	4.91126201757602e-05	0	0	0	0	0	1.95911605854625e-05	0	0	0	0	0	0	0	0	3.52625975320094e-05	0	0	0	0	0	0	0	0	0	1.70789731875632e-05	0	1.53008920823114e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107668028471749	3.66865296559966e-05	0	3.39246453455901e-05	0	0	2.89678767629425e-05	0	0	0	0	0	0	0	0	0	0	1.51107678060939e-05	0	0	0	0	4.41334308039717e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.28624067753086e-05	0	0	9.94319099586228e-06	2.32998540655723e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73856365016309e-05	0	0	0	1.02090526380285e-05	0	0	0	0	0	0	0	0	1.46155337578113e-05	0	0	0	0	0	0	0	0	0	0	1.45448027647183e-05	0	0	0	0	0	0	1.13478803112541e-05	0	0	0	0
MN00057	0	0	0	0	0	0	0	0	0	0	0	0	0.000659723465792911	0	0.000338705748712288	0	0	0	0	0	0	0	0	0.00338715833001569	0	0.00612028237570279	0	0	0.000853522079155924	0	0	0	0.000310732512948032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000946822529709896	0	0	0.000177764449405821	0.00155468138838515	0	0	0	0	0	0	0	0.00335317302047023	0	0.00013192861551093	0	0.000335217039622559	0	0	3.42508621767298e-05	0	0	0	0	0	0	0.000134968575549217	0	0	0.000590961070668045	0	0	0	0	0	0	0	0	0.000638168216959672	0	0	0	0.00573373272827712	0.000297959301300952	0	0	0.000468336853645347	0	0	0.00124921134441032	0	0	0.00147166980345655	5.78837549936945e-05	0	7.02753603183408e-05	0.000123623127775943	0	0	0	0.000362176490244551	0	0	0.000100630689753143	0.0634985849124723	0.000282584921170995	0.00010778807884894	0	0.00395351776229286	0	0	0.000591303140336947	0.000883912326613119	0.00281676498933434	0	0.000261399589696183	0	0.000354290473066665	0	0	0.00041635355400542	0	0	0	0.000317803581637397	0.000371765257983383	6.47751048430957e-05	0.00117785701744947	0.000966607227264046	0	0	0	0.000321295058202358	0	0	0	0	0	0	0	0	0	0	0	2.35815417347001e-05	0	0	0	0	0	0.00157565409485855	0	0	0	0	7.85758328560965e-05	0	0	0.000119102104759836	0	0	0	0	0	0	0	0	0	0	0	0	7.25851557541857e-05	0	0	0	7.26289999371793e-05	0.00133591909653105	0	0	0	0.000860744847804782	0	0	0	0	0	0	6.86946106378092e-05	0.000127490405758977	0	6.79037355034218e-05	0	0.000328609309768647	0.000469056168434179	0	0.000150624221677407	0	0	0.000116498730168737	0	4.77003480883573e-05	3.76125311659061e-05	8.65236218271141e-05	0	0	0	0	0.000190516379865319	0	0.00103572287686966	8.74252186222418e-05	0	0.00156180290663638	9.315971807594e-05	0	0	0	8.00697267803236e-05	0.000334768074945165	4.43887688278019e-05	0.000683446746309788	0	3.76587062340345e-05	0.000904777195640865	0.000376617195699996	0	0	0	0	0	0	0.000131208203316775	0.000121986095804165	0	7.4211037188706e-05	0	0.000470940371937327	0	0	2.86842526850398e-05	7.31621271372972e-05	0	0.000446897079250889	7.5937495634252e-05	0.000406814330839434	9.66304068398327e-05	0	0.0010076874323315	0.000535183317992956	0.000195966865039294	6.24429368921257e-05	0.000103633427345688	0	0.000353400440060415	0.00127720360736862	2.38169889177485e-05	0.000856321949777411	0.000320208160002209	3.48387991251385e-05	0	2.00854261329295e-05	0.000224498336471119	8.88806090107416e-05
MN00058	0	0	0	0	0	0	0	0	0	0	0	0	3.49847951991789e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00326758123910498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000226380910582041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0269879651510073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.36394440325911e-06	0	0	0	0	0	0	0	2.38871123059343e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014464039694	0	0	0	0	0	0	6.73315512597063e-05	0	0	0	0	6.4648092267011e-05	0	0	0	0.000442435874304709	0	0	0	0	0	0	7.45277577911439e-05	0	0	0	7.97720149580945e-05	0	0	0	0	0	0	0	0	0	0	9.0229045271025e-05	4.18994269546778e-05	0	0
MN00059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138130236333502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.55193126815867e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0307436457897667	0	0	0	0.000979676760446129	0	0	0	0	0.000788083649874854	0	1.39106596475513e-05	0.000141367795619914	0	0	0	0	0	0	0	0	0	3.35299725293434e-05	7.02515378369811e-05	0.000302167320714339	0	0.000102034288886459	0	0.000232077533366027	0.000340537288917126	0.000140176669710359	0	0.000551817635830456	0.00104758234956044	0	0	0	0	0	0	0	2.97023492232691e-05	0	4.63537006300434e-05	0	0.000196861021855793	0	0.000711948327803452	0	0	0	0	0	1.22172713877503e-05	0.000485473263203288	0	0	0.00012057727932223	0	0	0	0.000486984969631952	0	0.000187910401358114	0	0	0	0	5.99764458092776e-06	0	5.3885425824107e-05
MN00060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016161572862794	0	0	0	0	0	0	0	0	0	0	0	0	0.000263944830886647	0	0	0	0	0	2.55222995479627e-05	0	0	0	0	0	0	5.49667041789163e-05	0	0	0	0	6.43033584276257e-05	0	0	0	0	0	0	0	7.5679376695432e-05	0	0	0	0	0	2.72343042399429e-05	0	0.000288571639524498	0	0	0	0	0	8.01310430228454e-05	0	0	1.78725633039894e-05	0	0	0.00145148871545945	0.00149429714607265	0	0	0.000202789419212479	0.000610022398373667	0	0	0	0.0504957363873513	0	0	2.47326553113773e-05	4.03738818013952e-05	0	0	0	0.000548406183296931	0	0	0	2.33515797789454e-05	0	5.14316671191767e-05	0.000101731525920434	0	0	0	0	7.2698038245859e-05	0	0.0134543745292385	0	0	0	0.0028886212723328	0.00135334273955656	0	0	0	0	0	0	0	0	0	0.000733920415665991	0	0	0	0	0	0	0	0	0	0.000281386503499738	0	0	0	0.000828883320893975	0	0.000334984077265425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87243771191762e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25917556403664e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00162055276189512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.97304079272802e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000757612571569334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.83375882199394e-05	0	0	0	0	1.38850740988504e-05	0	0.00133116879656918	0	0	0	0	0	0	0	1.56776438161965e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.46290658107628e-05	0	0	0	0	5.39759591976685e-05	0	0	0	4.55101129361228e-05	0	0	0	0	0	0	0	0	0.000254123180815668	5.37852174776999e-05	0	0.000295170268926884	0	0	1.98533876816683e-05	0	0	0	0	0	0.000109968704208341	0	0	0	0	0	0	0	0	2.78398666654392e-05	0	0	2.00197775621564e-05	0	0	0	0	0	0	7.48722678490292e-05	0	5.88984731229691e-05	0	0	0	0	0	0	0	1.52680128794669e-05	0	0	0	0	6.35432589603715e-05	1.61541304047691e-05	0.000140268082228415	6.82819099285923e-05
